,County,State,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14
1751,Phelps County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1752,Pierce County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1753,Platte County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,11.0,20.0
1754,Polk County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0
1755,Red Willow County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1756,Richardson County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,Rock County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,Saline County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,61.0
1759,Sarpy County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,23.0,38.0,47.0,60.0,89.0
1760,Saunders County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,8.0,9.0
1761,Scotts Bluff County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,17.0,23.0,27.0
1762,Seward County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0
1763,Sheridan County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,Sherman County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1765,Sioux County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,Stanton County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
1767,Thayer County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,Thomas County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,Thurston County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,Valley County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1771,Washington County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,20.0,20.0,21.0,22.0
1772,Wayne County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1773,Webster County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
1774,Wheeler County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,York County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,7.0,11.0
1777,Churchill County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
1778,Clark County,NV,0.0,0.0,0.0,0.0,0.0,1.0,8.0,74.0,350.0,1125.0,2009.0,2625.0,3314.0,3717.0
1779,Douglas County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,13.0,17.0,19.0
1780,Elko County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,8.0,12.0,12.0,12.0
1781,Esmeralda County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,Eureka County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,Humboldt County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,22.0,34.0,36.0
1784,Lander County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1785,Lincoln County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,Lyon County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,22.0,26.0
1787,Mineral County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1788,Nye County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,20.0,31.0,33.0
1789,Pershing County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,Storey County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,Washoe County,NV,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,63.0,184.0,363.0,572.0,736.0,820.0
1792,White Pine County,NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0
1793,Carson City,NV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,16.0,26.0,33.0,37.0
1795,Belknap County,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,13.0,21.0,24.0,28.0,35.0
1796,Carroll County,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,14.0,23.0,29.0,30.0,31.0
1797,Cheshire County,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,14.0,26.0,35.0,38.0
1798,Coos County,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
1799,Grafton County,NH,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,23.0,38.0,43.0,44.0,46.0,48.0
1800,Hillsborough County,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,163.0,303.0,483.0,721.0,859.0
1801,Merrimack County,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,33.0,60.0,85.0,113.0,128.0
1802,Rockingham County,NH,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,67.0,170.0,268.0,433.0,551.0,643.0
1803,Strafford County,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,48.0,76.0,123.0,132.0
1804,Sullivan County,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,8.0,10.0,11.0
1806,Atlantic County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,50.0,191.0,344.0,544.0,749.0
1807,Bergen County,NJ,0.0,0.0,0.0,0.0,0.0,2.0,13.0,195.0,1206.0,4099.0,8343.0,11409.0,14049.0,15104.0
1808,Burlington County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,64.0,294.0,883.0,1326.0,1969.0,2407.0
1809,Camden County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,73.0,343.0,990.0,1734.0,2683.0,3124.0
1810,Cape May County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,34.0,109.0,186.0,236.0,281.0
1811,Cumberland County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,111.0,223.0,424.0,595.0
1812,Essex County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,609.0,2617.0,6069.0,9084.0,11811.0,13047.0
1813,Gloucester County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,169.0,413.0,624.0,899.0,1111.0
1814,Hudson County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,441.0,2270.0,5879.0,9165.0,12645.0,13925.0
1815,Hunterdon County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,39.0,130.0,286.0,373.0,464.0,564.0
1816,Mercer County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,111.0,386.0,1161.0,2037.0,2991.0,3433.0
1817,Middlesex County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,505.0,1766.0,4628.0,6994.0,9530.0,10767.0
1818,Monmouth County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,501.0,1458.0,3248.0,4299.0,5238.0,5759.0
1819,Morris County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,315.0,1082.0,2645.0,3701.0,4680.0,5030.0
1820,Ocean County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,389.0,1371.0,3093.0,4272.0,5444.0,6024.0
1821,Passaic County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,399.0,1750.0,4690.0,7317.0,9874.0,11349.0
1822,Salem County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,43.0,95.0,164.0,212.0
1823,Somerset County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,179.0,549.0,1335.0,2103.0,2798.0,3204.0
1824,Sussex County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,179.0,392.0,578.0,784.0,864.0
1825,Union County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,432.0,2010.0,5203.0,7904.0,10935.0,12011.0
1826,Warren County,NJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,116.0,319.0,501.0,719.0,810.0
1828,Bernalillo County,NM,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,55.0,163.0,369.0,491.0,631.0,694.0
1829,Catron County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1830,Chaves County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,18.0,19.0,22.0,22.0
1831,Cibola County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,21.0,30.0,38.0,41.0
1832,Colfax County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0
1833,Curry County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,10.0,10.0,12.0
1834,De Baca County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Dona Ana County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,44.0,58.0,88.0,126.0
1836,Eddy County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,7.0,11.0,12.0
1837,Grant County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,14.0,14.0
1838,Guadalupe County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0
1839,Harding County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1840,Hidalgo County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,Lea County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,8.0,10.0
1842,Lincoln County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
1843,Los Alamos County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0
1844,Luna County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
1845,McKinley County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,84.0,265.0,573.0,778.0
1846,Mora County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,Otero County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0
1848,Quay County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0
1849,Rio Arriba County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,10.0,11.0,14.0
1850,Roosevelt County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0
1851,Sandoval County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,40.0,174.0,293.0,345.0,378.0
1852,San Juan County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,41.0,126.0,229.0,390.0,463.0
1853,San Miguel County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
1854,Santa Fe County,NM,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,22.0,48.0,70.0,79.0,94.0,95.0
1855,Sierra County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,Socorro County,NM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,9.0,20.0,38.0,40.0
1857,Taos County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,15.0,15.0,17.0,17.0
1858,Torrance County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,12.0,13.0,14.0
1859,Union County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1860,Valencia County,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,24.0,38.0,42.0
1862,New York City Unallocated/Probable,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,35.0,0.0,0.0,0.0,0.0
1863,Albany County,NY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,171.0,253.0,379.0,581.0,758.0,979.0
1864,Allegany County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,22.0,28.0,30.0,35.0
1865,Bronx County,NY,0.0,0.0,0.0,0.0,0.0,0.0,10.0,496.0,4243.0,9343.0,17792.0,25932.0,31659.0,35556.0
1866,Broome County,NY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,46.0,105.0,167.0,224.0,261.0
1867,Cattaraugus County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,32.0,37.0,45.0
1868,Cayuga County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,16.0,36.0,37.0,48.0
1869,Chautauqua County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,18.0,24.0,26.0,30.0
1870,Chemung County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,59.0,70.0,76.0,108.0
1871,Chenango County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,28.0,55.0,73.0,82.0,95.0
1872,Clinton County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,25.0,40.0,46.0,52.0,59.0
1873,Columbia County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,70.0,99.0,123.0,146.0
1874,Cortland County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,16.0,24.0,25.0,28.0
1875,Delaware County,NY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,22.0,37.0,47.0,50.0,58.0
1876,Dutchess County,NY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,190.0,667.0,1493.0,2085.0,2460.0,2793.0
1877,Erie County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,134.0,720.0,1362.0,1850.0,2450.0,3021.0
1878,Essex County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,8.0,12.0,22.0,24.0
1879,Franklin County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,11.0,13.0,13.0,14.0
1880,Fulton County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,25.0,28.0,62.0
1881,Genesee County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,56.0,78.0,126.0,148.0
1882,Greene County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,21.0,28.0,74.0,89.0,111.0
1883,Hamilton County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
1884,Herkimer County,NY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14.0,32.0,43.0,54.0,58.0
1885,Jefferson County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,42.0,48.0,56.0,60.0
1886,Kings County,NY,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1195.0,6095.0,13290.0,23394.0,33521.0,39354.0,43014.0
1887,Lewis County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,9.0,9.0
1888,Livingston County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,26.0,32.0,41.0,62.0
1889,Madison County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,60.0,91.0,105.0,106.0,124.0
1890,Monroe County,NY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,139.0,420.0,698.0,932.0,1152.0,1331.0
1891,Montgomery County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,28.0,32.0,39.0,47.0
1892,Nassau County,NY,0.0,0.0,0.0,0.0,0.0,1.0,41.0,372.0,3914.0,10587.0,20140.0,27772.0,32124.0,34865.0
1893,New York County,NY,0.0,0.0,0.0,0.0,0.0,3.0,39.0,1038.0,4046.0,7398.0,12106.0,17091.0,19348.0,21097.0
1894,Niagara County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,76.0,146.0,216.0,295.0,378.0
1895,Oneida County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,61.0,158.0,249.0,317.0,397.0
1896,Onondaga County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,83.0,234.0,358.0,462.0,600.0,726.0
1897,Ontario County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,26.0,43.0,65.0,73.0,86.0
1898,Orange County,NY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,751.0,1993.0,4090.0,5888.0,6816.0,8238.0
1899,Orleans County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,22.0,34.0,59.0,80.0
1900,Oswego County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,36.0,44.0,49.0,61.0
1901,Otsego County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,39.0,44.0,50.0,62.0
1902,Putnam County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,94.0,216.0,438.0,573.0,615.0,925.0
1903,Queens County,NY,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1042.0,7362.0,16819.0,27752.0,37918.0,44904.0,49399.0
1904,Rensselaer County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,60.0,79.0,137.0,191.0,246.0
1905,Richmond County,NY,0.0,0.0,0.0,0.0,0.0,0.0,5.0,179.0,1330.0,2822.0,5984.0,8684.0,10590.0,11423.0
1906,Rockland County,NY,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,1197.0,3751.0,6665.0,8752.0,9828.0,11366.0
1907,St. Lawrence County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,76.0,93.0,139.0,169.0
1908,Saratoga County,NY,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,73.0,132.0,172.0,231.0,265.0,336.0
1909,Schenectady County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,62.0,101.0,167.0,245.0,288.0,457.0
1910,Schoharie County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,12.0,20.0,21.0,35.0
1911,Schuyler County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,7.0,7.0
1912,Seneca County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,18.0,18.0,38.0
1913,Steuben County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,43.0,89.0,154.0,171.0,209.0
1914,Suffolk County,NY,0.0,0.0,0.0,0.0,0.0,0.0,20.0,178.0,2735.0,8746.0,17413.0,24182.0,29567.0,32470.0
1915,Sullivan County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,143.0,294.0,437.0,580.0,748.0
1916,Tioga County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,17.0,27.0,40.0,71.0
1917,Tompkins County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,74.0,105.0,116.0,119.0,126.0
1918,Ulster County,NY,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,78.0,240.0,460.0,761.0,942.0,1219.0
1919,Warren County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,40.0,81.0,119.0,147.0
1920,Washington County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,25.0,46.0,80.0,130.0
1921,Wayne County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,27.0,39.0,49.0,53.0,69.0
1922,Westchester County,NY,0.0,0.0,0.0,0.0,0.0,18.0,148.0,798.0,5944.0,11567.0,17004.0,21828.0,25959.0,28007.0
1923,Wyoming County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,29.0,34.0,41.0,63.0
1924,Yates County,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,11.0,17.0
1926,Alamance County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,29.0,45.0,63.0,91.0
1927,Alexander County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0
1928,Alleghany County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
1929,Anson County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,18.0,20.0
1930,Ashe County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0
1931,Avery County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Beaufort County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,10.0,13.0,16.0,20.0
1933,Bertie County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,17.0,31.0,38.0
1934,Bladen County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0
1935,Brunswick County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,19.0,28.0,36.0,39.0,40.0
1936,Buncombe County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,34.0,41.0,49.0,51.0
1937,Burke County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,42.0,59.0,81.0,88.0
1938,Cabarrus County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,50.0,86.0,198.0,231.0,254.0
1939,Caldwell County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,19.0,26.0,31.0
1940,Camden County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1941,Carteret County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,19.0,22.0,22.0,28.0
1942,Caswell County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,13.0,18.0
1943,Catawba County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,27.0,37.0,46.0,49.0
1944,Chatham County,NC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,19.0,26.0,80.0,156.0,262.0
1945,Cherokee County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,9.0,13.0,14.0,16.0
1946,Chowan County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,6.0
1947,Clay County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,5.0
1948,Cleveland County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,27.0,41.0,45.0,46.0
1949,Columbus County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,41.0,74.0,90.0
1950,Craven County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,19.0,31.0,37.0,39.0
1951,Cumberland County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,72.0,93.0,137.0,193.0
1952,Currituck County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0
1953,Dare County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,11.0,11.0
1954,Davidson County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,35.0,78.0,91.0,107.0,155.0
1955,Davie County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,20.0,23.0,24.0,29.0
1956,Duplin County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,17.0,41.0,72.0
1957,Durham County,NC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,75.0,147.0,243.0,350.0,459.0,539.0
1958,Edgecombe County,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,42.0,62.0,75.0
